date,HSBA.LN.EQUITY,ALV.GY.EQUITY,SAN.SQ.EQUITY,BNP.FP.EQUITY,CS.FP.EQUITY,UBSG.SW.EQUITY,LLOY.LN.EQUITY,PRU.LN.EQUITY,ZURN.SW.EQUITY,INGA.NA.EQUITY,ISP.IM.EQUITY,BBVA.SQ.EQUITY,NDA.SS.EQUITY,BARC.LN.EQUITY,MUV2.GY.EQUITY,INVEB.SS.EQUITY,SREN.SW.EQUITY,ACA.FP.EQUITY,CSGN.SW.EQUITY,KBC.BB.EQUITY,G.IM.EQUITY,GLE.FP.EQUITY,STAN.LN.EQUITY,DNB.NO.EQUITY,UCG.IM.EQUITY,SWEDA.SS.EQUITY,SAMPO.FH.EQUITY,VNA.GY.EQUITY,DB1.GY.EQUITY,ABN.NA.EQUITY,CABK.SQ.EQUITY,URW.NA.EQUITY,SHBA.SS.EQUITY,SEBA.SS.EQUITY,AV..LN.EQUITY,LSE.LN.EQUITY,DANSKE.DC.EQUITY,LGEN.LN.EQUITY,DBK.GY.EQUITY,DWNI.GY.EQUITY,HNR1.GY.EQUITY,PGHN.SW.EQUITY,KN.FP.EQUITY,CNP.FP.EQUITY,EBS.AV.EQUITY,GBLB.BB.EQUITY,NN.NA.EQUITY,SLHN.SW.EQUITY,PKO.PW.EQUITY,EXO.IM.EQUITY,AIBG.ID.EQUITY,HL..LN.EQUITY,AMUN.FP.EQUITY,PST.IM.EQUITY,MRO.LN.EQUITY,PZU.PW.EQUITY,GFC.FP.EQUITY,AGN.NA.EQUITY,SPL.PW.EQUITY,LI.FP.EQUITY,III.LN.EQUITY,AT1.GY.EQUITY,AGS.BB.EQUITY,BKIA.SQ.EQUITY,INDUA.SS.EQUITY,SCR.FP.EQUITY,SDR.LN.EQUITY,RBI.AV.EQUITY,CBK.GY.EQUITY,SLA.LN.EQUITY,LN.EQUITY,MAP.SQ.EQUITY,BAER.SW.EQUITY,GJF.NO.EQUITY,PEO.PW.EQUITY,SGRO.LN.EQUITY,LAND.LN.EQUITY,TRYG.DC.EQUITY,ADM.LN.EQUITY,MB.IM.EQUITY,OMU.LN.EQUITY,COV.FP.EQUITY,LUNDB.SS.EQUITY,BKT.SQ.EQUITY,KOMB.CK.EQUITY,BALN.SW.EQUITY,RSA.LN.EQUITY,LEG.GY.EQUITY,KINVB.SS.EQUITY,BLND.LN.EQUITY,SOF.BB.EQUITY,BCVN.SE.EQUITY,SAB.SQ.EQUITY,US.IM.EQUITY,STJ.LN.EQUITY,SPSN.SW.EQUITY,PARG.SE.EQUITY,FBK.IM.EQUITY,BIRG.ID.EQUITY,INVP.LN.EQUITY,ICAD.FP.EQUITY,PHNX.LN.EQUITY,DLG.LN.EQUITY,MRL.SQ.EQUITY,HELN.SE.EQUITY,BALDB.SS.EQUITY,MF.FP.EQUITY,HSX.LN.EQUITY,PSPN.SE.EQUITY,COL.SQ.EQUITY,CAST.SS.EQUITY,HUFVA.SS.EQUITY,ICP.LN.EQUITY,ENX.FP.EQUITY,DLN.LN.EQUITY,WDP.BB.EQUITY,UTG.LN.EQUITY,ASRNL.NA.EQUITY,UBI.IM.EQUITY,FABG.SS.EQUITY,TEG.GY.EQUITY,COFB.BB.EQUITY,IGG.LN.EQUITY,BBOX.LN.EQUITY,CMBN.SE.EQUITY,ASHM.LN.EQUITY,ALLN.SE.EQUITY,INTRUM.SS.EQUITY,BME.SQ.EQUITY,QLT.LN.EQUITY
20190401,0.0190625175516981,0.025655022955192,0.040218244603728,0.0369073112392142,0.0261717564485638,0.0189039750384963,0.0274342316259375,0.0615869396990978,0.0344717686249781,0.0238211567877009,0.0338132639916455,0.0180894299400356,0.0180143821011234,0.0292142241283866,0.0228784576316491,0.0237080377600621,0.0226977673107197,0.0375961825511766,0.0206388535932957,0.018451051452372,0.0321894288021734,0.0184379881762141,0.0209579953576126,0.0205526240095872,0.0302354566125187,0.0168026006111866,0.0201759240757922,0.0203132465952269,0.0224936412966099,0.0269235859003155,0.0308815199170155,0.0280296243287398,0.0194241449092271,0.0221667898628824,0.0436234966621438,0.0189184675283837,0.0271698269603034,0.0267089232915297,0.0326306073092635,0.0218024646286603,0.0222373022491495,0.0218005278853598,0.0316396134455436,0.024828219919454,0.0247984446013871,0.0268536573749018,0.0334887648787824,0.0196190316732299,0.0239063077000484,0.0215768337869832,0.0225397470869128,0.0260894389920381,0.0336390417465393,0.0218271420901349,0.036348592333524,0.0368808977660449,0.0200584738780547,0.038606789626045,0.0246491466936891,0.014100597923962,0.0191515785702261,0.0203255680475202,0.0255250237898643,0.0603207815155715,0.0271469250246113,0.0198011033694005,0.025166382159831,0.0227760660596169,0.0292155589249368,0.0192497006430374,0.022464270876315,0.0297482628148229,0.0230481416406738,0.0218544540724313,0.0222853013637471,0.0189090446257699,0.0256450612903507,0.021671639086028,0.0244171504952907,0.0252382147005909,0.0210057424201935,0.020543719564519,0.0289540811344909,0.0263227446347669,0.0206856165785953,0.0260050116897645,0.0234011993900478,0.0228539017623257,0.0201602769631754,0.0236105885486237,0.0183824702071418,0.035966013440126,NA,0.0234528823681391,0.0293362375811327,0.0216919057074193,0.0229478091290727,0.0246671731851169,0.0204834363758979,NA,NA,0.0178010958262665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190402,0.0203980468368951,0.0286141998900232,0.0408079545394037,0.0454580120230773,0.0276622513637432,0.0193552151692337,0.0276138658281271,0.0560315814858946,0.0341484997092366,0.0287675343299365,0.0272622878203098,0.0187492905223263,0.0204672194921872,0.0282257993764564,0.0219137666739976,0.020929865349546,0.0217053004303765,0.0454566814678907,0.0177901772172153,0.0188415687913291,0.0295178797787399,0.0172297676195197,0.0296917668073947,0.0299468858825268,0.0235272001155211,0.0223049648970657,0.0177613636538082,0.0203338818222201,0.0239429429975545,0.0254469206415649,0.0286103571097123,0.0264676805859353,0.0192267499585232,0.0216988966724341,0.0466113026008562,0.0189746176822404,0.0225905960630056,0.0277004955005436,0.0247582323357658,0.0196400777205776,0.0255939019585214,0.0248365495013488,0.0401270980315479,0.0199242564626927,0.0293280106202907,0.0242790832833384,0.0361407310826674,0.0180183660779204,0.0188432981843914,0.0182012139940877,0.0226493990823523,0.0289167440882614,0.0347257035407728,0.02227531923961,0.031660309690392,0.0186658428875725,0.0227215947331853,0.0392202222926132,0.0222411633992738,0.0185097141217781,0.018412691002528,0.0204433729691775,0.0298243910353438,0.0582085978370735,0.0236680385696936,0.0243741886799695,0.0227032098536162,0.0231043569855439,0.0251008238570101,0.0246217915499109,0.0221948821998801,0.028641411074996,0.0226055485740277,0.0189816023627291,0.0214971483201568,0.0192972556047523,0.0190267161116783,0.0183564442582715,0.0286542376743612,0.0284087867250748,0.0184362003133853,0.0208351529153604,0.0189886098335612,0.0275216505607522,0.0226394327839512,0.0346301583435197,0.0251497532028488,0.0221263025614823,0.01848505684893,0.0287644863842781,0.021269218408048,0.0363499561296862,NA,0.0169541802622682,0.0331504840289328,NA,0.0281961598391311,0.0325082806823723,0.0195196969112062,NA,0.0199260415625523,NA,0.018998741299002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190403,0.0212782425092822,0.0296257505845087,0.0442347588153068,0.0495645170124061,0.0236767793763227,0.0222839803896554,0.0278298753073888,0.0568096007143474,0.0315145976257748,0.0287023970684672,0.0343835799812377,0.0176767325713519,0.0181836585135109,0.0279790116809665,0.0148197881110735,0.0208755641134291,0.0184333796778314,0.0440257911718936,0.0184126517824236,0.0256084781889986,0.0374959061959943,0.0199043301905336,0.0296203730764511,0.0307116961522582,0.0241901437458516,0.0197813095333626,0.0188661782838426,0.0194627092249008,0.0290308286292509,0.0287608605293038,0.0276174482866605,0.028972670454765,0.0169645143330191,0.0191276820906297,0.0319435635704323,0.0184699900237325,0.0213429687681018,0.0252914821766943,0.0263213315781322,0.0188011748645324,0.0250621439171045,0.0231309791216539,0.0287699700786076,0.0236621476088632,0.0313999355675225,0.0222249870457076,0.0323001545898587,0.0265931529220303,0.0253197596384011,0.0188313964652439,0.0312660846562696,0.0287711892593807,0.040041282533029,0.022695603362361,0.0303337867035922,0.0191474528150079,0.0215691248979477,0.0394207070876413,0.0181368665946262,0.0212017215393731,0.0245969058044383,0.0204242299065989,0.038756728438611,0.0642375757158754,0.0243418771625245,0.0260941220193739,0.0234510853888235,0.0238886049390469,0.0370920884418859,0.0247402167973163,0.0206898154203715,0.0279113199376572,0.0217979098451209,0.0183834836238445,0.0272478983508243,0.018457378383255,0.0188158518996837,0.0183255613324715,0.0209308289901672,0.0223969533209145,0.0183859942333681,0.0218739071480884,0.019884882348073,0.0248370239655263,0.0227778792164902,0.0201560097989875,0.025511640093699,0.017816382966209,0.0178728677136516,0.0366081513318183,0.0209557145907411,0.0172649634831076,NA,0.0156945326578302,0.0342002780903899,NA,0.0325175116387288,0.0302002547564182,0.0229806985444809,NA,NA,0.0177025299182653,0.0195880609934147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190404,0.0213694549859089,0.0346754200225632,0.0416374167362251,0.0546819060477042,0.0458261068679356,0.0254637186627965,0.0181481361800564,0.0491121459424843,0.0433259505066029,0.0280013714913179,0.0293511986449793,0.0156019163410765,0.0172906783568592,0.0271444198560005,0.0192705635814266,0.0213406036588741,0.0182549801795791,0.0361522838943423,0.0183088408942853,0.0211151827846475,0.0369606971627763,0.0196789582797027,0.0293399380457167,0.0276380629850598,0.0266666417348831,0.0207794506267138,0.0171722975571036,0.0177835714629373,0.0263489018072372,0.0261679328525823,0.0265581117307089,0.027050718427733,0.0157544736987043,0.0175538500453028,0.0354106676801968,0.0190143815466707,0.0221156332561505,0.0278562859291485,0.0240562841496487,0.0173687981576903,0.0288954043073031,0.0221065459381569,0.0264048354951212,0.0256922765800057,0.0265305468566643,0.021580003486046,0.0327347651356578,0.0345046663164925,0.0237038370104071,0.0194051373580625,0.0227095230985141,0.0148126314228139,0.0384928710025805,0.0223434753861651,0.0355450359464358,0.0193709754845626,0.0184213611359069,0.0393019165263693,0.0139392808546894,0.0196109308810636,0.0201021215872584,0.0167351506227578,0.0254987486548133,0.05602911226171,0.0217460805914038,0.0234529212975902,0.0252215055124693,0.0275887545353546,0.0383473654612655,0.0204771510901365,0.0183263797052898,0.0282856267545055,0.0282055483029997,0.0184486605126257,0.0185409597410222,0.0171003610509782,0.022721481432336,0.0187245089771735,0.0248002946658721,0.0269279317198731,0.0200943995408145,0.0189374937499013,0.0243182989841269,0.0186035050299737,0.0210520791240619,0.0257599125116025,0.0267030699988881,0.0170213652633302,0.019027914742315,0.0281001139495769,0.0180925329179371,0.0180673870867669,NA,0.0185004951475828,0.0344896936028715,NA,0.0330570119456987,0.0390548294511104,0.023153902206834,NA,0.0190314258002047,0.0188437713611565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190405,0.0213182768682785,0.0324218637847346,0.0424015890050534,0.0483729265537315,0.0387965143589888,0.0219319508448377,0.0221926437123868,0.0549191124029638,0.0382443713913767,0.0272413428346585,0.0349704006638408,0.0192507067460355,0.0173809982866024,0.0263392057905992,0.020249231212268,0.0212456836072183,0.0193220051398329,0.0413263353040452,0.0179846688551926,0.0196462818022239,0.0342595993399988,0.0208808435067634,0.0297624913887082,0.021616460906241,0.0244979152527813,0.0188892955299728,0.0186529787486928,0.017682963820001,0.0183455503365785,0.0258900652882632,0.0269240921697968,0.0260990731024656,0.0149291517157554,0.0158515828326097,0.0305234889396527,0.0286978881625659,0.0206059890917646,0.0246908535045555,0.0241039775111656,0.0176184074852835,0.0279026359538423,0.0223169156973709,0.0187023913602358,0.0188025485322107,0.0321171398366623,0.0272476497869569,0.0314993934830508,0.0255604321932532,0.0200523040425219,0.021086243255714,0.0224727249991276,0.0180926891794338,0.0308352698292442,0.0231182480770782,0.0368161024216303,0.0192585810959191,0.0169207336164344,0.0385366559772527,0.0221058441267162,0.023383628847045,0.0199868001978583,0.016953419007826,0.0283563695240144,0.0599159199420132,0.0205037919572528,0.0252940786082276,0.025327281516766,0.0312020656593229,0.0400086596444274,0.0232338949801803,0.0185787431910783,0.0239508186408782,0.0211915758611658,0.0154584943660744,0.0193735342800974,0.0191042070406897,0.0211136256882992,0.0204414785446213,0.0250630283647115,0.0217400643683164,0.0186780017880963,0.0176962393406271,0.025075871428761,0.0230149812811528,0.0171874254463297,0.0211740305034896,0.025700949110424,0.0161371149200884,0.0190103704667863,0.032435710216919,0.0177844293244961,0.0187925717836036,NA,0.0187614623300195,0.0260056414393408,NA,0.0318773870952873,0.0388659918562062,0.0204091628647038,NA,0.0200869066758589,0.022576056771012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190408,0.0231105150594151,0.0357642382110632,0.0247278421568952,0.0539273099057603,0.0412290983233616,0.0224951978557375,0.0191609856018354,0.0485426348948901,0.0353624651318154,0.0319453579044871,0.0238885995509043,0.0261864463432994,0.0218319866244941,0.0257987522335101,0.0203962226428881,0.0219494055531594,0.0238642261393146,0.0392271350465303,0.0204493560898244,0.0191356326062633,0.0351613182760315,0.0247529109009933,0.0212461991473131,0.0217508195520309,0.0255451568471291,0.0211200955715662,0.0168338657753833,0.0170060373499007,0.0177565327218775,0.0262358798538935,0.0254481340172197,0.0315151949967526,0.0219599428864374,0.0145948154398328,0.031957010249183,0.0193432186656134,0.0178321556971261,0.0236876194909884,0.0223844312295232,0.0197937952225993,0.0286095232745179,0.0219852856311737,0.0223994838658751,0.0204113160709856,0.0297951389918012,0.0240078316391346,0.0353980963288976,0.0255661703900543,0.0175199133036813,0.0193072958623982,0.0294276782988644,0.0164383967963769,0.0301296941749734,0.0213565036738731,0.0365707221167152,0.0192935064437256,0.017017358809682,0.0369420793837748,0.0153199357718286,0.0256865054788703,0.0247007153411567,0.0184249332139313,0.0271093525695248,0.0581318018788312,0.0213021627144152,0.0251257519547813,0.0233889350841882,0.0265273025141492,0.0360131870016366,0.0212229251110425,0.0181457041680205,0.0280025433916532,0.0246014602462638,0.0234216033315706,0.0181706140226412,0.023938435666944,0.021290686148137,0.019547138029381,0.0301861612571748,0.025257413578879,0.0180592748016957,0.0194406097472501,0.0241822117355266,0.0225928106757823,0.021183183888582,0.0270784281749618,0.0244487108827277,0.0210911244088081,0.0240618226740575,0.0242112853173325,0.0240110529002271,0.0190652273674633,NA,0.0159887449503104,0.0262056214877391,NA,0.0252123949285714,0.030197560070907,0.0203567405746879,NA,0.0273859329537944,0.0199168799536481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190409,0.0214513720479568,0.0348257707832807,0.0344808370842874,0.0485170799941024,0.0378931013863575,0.0219786394172033,0.0182973893034113,0.0542339808303648,0.0331576615964113,0.0300652347482146,0.033248565606684,0.0266014023810796,0.019694714514445,0.0250422875841031,0.0179702779801121,0.0194052733971611,0.0236621183418969,0.0321191445418614,0.019730110718804,0.018408287413449,0.0343179839706078,0.0192394444774799,0.0235828767981484,0.0209446048306704,0.0245458422795945,0.0212128968804793,0.0170603236404771,0.0172122242281076,0.0153009376476892,0.0222803796294317,0.0261599798481435,0.0291309967752495,0.0213842871862531,0.0171672561428493,0.0305742330505364,0.0214117109938487,0.0193287063769896,0.0234247573923154,0.0234090093207362,0.0213207217452583,0.0278635747192759,0.0212684233706835,0.0206493441456139,0.0191989877683472,0.0284749479565758,0.0274010866346122,0.034243774575735,0.0186045566666928,0.0256928933532672,0.0197391864959678,0.023377327831086,0.0204752500909668,0.0291817693817804,0.0211878250155907,0.0303670178212293,0.0198166134691007,0.0163518580134122,0.0354010716837062,0.0151517255923402,0.0171079321744704,0.0237737369834634,0.016398153084889,0.0267987303756535,0.0432343793638159,0.0217311291008871,0.0252399579525142,0.0240103235472141,0.0249703926767634,0.0378904572240258,0.0256930058020335,0.0176254077531941,0.0277001595512955,0.0264754028129109,0.0222991042230128,0.0177521772440653,0.0186357871663538,0.022603343622012,0.016796352023749,0.0255742249633194,0.0261868446090089,0.0196685231808591,0.018450437875199,0.0247461969044526,0.0306489234865558,0.0232806587279293,0.0222015316547775,0.0291353159208934,0.0212151102912942,0.0207766753647609,0.0274479530818445,0.0163469970720331,0.0208481171239994,NA,0.0157890637753323,0.0228812268394504,NA,0.0277791865779239,0.0293924022594977,0.0195200539744426,NA,0.0221142662091119,0.0230449941637284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190410,0.0197914217204473,0.0312484324948601,0.0381334931246966,0.0591777036643205,0.035776705048288,0.0220863940184099,0.0202184142581158,0.0499090883047294,0.0308664747593814,0.0305631354234155,0.0262456139609529,0.0254259221659336,0.0230695553789092,0.0247342932280386,0.0184134153084219,0.0201693824399547,0.0255618367759038,0.0407809423502912,0.0200546970039476,0.0190624404797933,0.0292690636028594,0.018416097326846,0.023839467225058,0.0177501091563328,0.0244128591268289,0.0255718985979986,0.0352481752987636,0.0167763936470443,0.015926869039692,0.0290322489390216,0.0364049402868554,0.0265536054544543,0.0198845366132386,0.0199731035907491,0.0395844298542954,0.0231535736690302,0.0197495560342634,0.0238047532374986,0.0207088353450274,0.0195371477879358,0.027779267225164,0.0214692473314784,0.0227771834279963,0.0205877153560353,0.0305278575722838,0.026794045306023,0.0337657845233229,0.022286645851545,0.0308259698787281,0.0205549422502161,0.0221591330663902,0.0209514606968471,0.0391574941994018,0.0218555392986886,0.0325658936506063,0.0213928761465166,0.0164123908750876,0.0325853032173029,0.0237123016502956,0.0176383445052206,0.0234168325536482,0.016335284743407,0.0275877244305275,0.0315509174879089,0.0191466555791172,0.0167501197696075,0.0245043541178401,0.0249442769959305,0.0377241292270591,0.0249490126883373,0.0164467272337141,0.0251048314537448,0.0292573699606082,0.0224274693311289,0.0234480709453699,0.0202846523178695,0.0212118330664968,0.0141941782751695,0.0243740526618204,0.0243294180768884,0.0172479057871016,0.0190015831841865,0.0251941131059005,0.022494795099049,0.0239895089792092,0.0219337630920589,0.0296217362412015,0.021464339117885,0.0217867502116971,0.0278793560424002,0.0183104826638323,0.021146543328605,NA,0.0166935637726672,0.0229854531667037,NA,0.0286751556090167,0.023574709156476,0.0210956198876114,NA,0.0218803541969804,0.0242230761428762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190411,0.0157879355396363,0.031912728813502,0.0346616704511801,0.0621168384566812,0.0476427598938542,0.0202816788315797,0.0202132092957916,0.0569901504635523,0.0304662213943674,0.028840639654851,0.0347534749351541,0.0270680565647498,0.0210873870572193,0.0243785788889487,0.0217619555145086,0.0221380245644348,0.0223366902915639,0.0408278356691713,0.0193992948015332,0.0255221291854163,0.0360389671503039,0.019407821909646,0.0206050301436986,0.0215919095047959,0.0244457072939809,0.0222126479067786,0.0359553345006375,0.0136294484409266,0.0301877027211739,0.0216084569020575,0.0315284253392273,0.026926038423261,0.022085373586686,0.0185826764649657,0.0196235253845938,0.0228500569213762,0.0224510026290045,0.0224603642757188,0.0236801406571235,0.0179147796794283,0.025598905189072,0.042342824876681,0.0196286106175967,0.0171872551502778,0.0263400919132042,0.0271761992272111,0.0362826234258673,0.0189951677185741,0.0274439730973691,0.0268955663582559,0.0296940410145306,0.0172064174744734,0.0291934491749102,0.0203240112861226,0.0219406498483321,0.0224855363037528,0.0171385164794942,0.0326662188447765,0.0186101622983986,0.0179733122531603,0.0226785315404938,0.0178453892992035,0.0306376844511011,0.0332152964311585,0.0186823812156266,0.0196462039651497,0.0244160129797147,0.0276643189965606,0.0359229225081685,0.0154382168041496,0.0181070945009469,0.0262125177856977,0.0278385160739825,0.0337990846747407,0.0145568042555393,0.0207256436093997,0.0251616898271923,0.0161227451221644,0.0255112960125894,0.0238671596970338,0.0200644165191093,0.0180671422554445,0.0236365547525853,0.0250751106924381,0.0230922142959021,0.0278115300127911,0.0290128464559593,0.0191702755812088,0.0157888442926793,0.0291983037310955,0.0192797656473188,0.0209618824718021,NA,0.0171799465760216,0.030002470517151,NA,0.0251927952437341,0.0252308159659743,0.0192057746967357,NA,0.0220958531976604,0.020379119752426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190412,0.0188467475193259,0.0337177141448252,0.0240997000706015,0.0698553908341551,0.0348120411175765,0.0202887216405319,0.0179187283834961,0.0649591089498858,0.0215401955454784,0.0322889654608548,0.0248209797175231,0.0270635736907612,0.0203487008588494,0.0249670337471026,0.0188202662013227,0.0229370091177562,0.0239594729091604,0.0417948279310559,0.0194152088470005,0.0185902825602409,0.0320567222292788,0.0201222207642942,0.0199351689740356,0.0216243362953944,0.0229962346134526,0.0200131688699289,0.0353592640742618,0.0157490894763749,0.0220664485928172,0.0221131289823228,0.0445676467468942,0.0266238881379276,0.0235114722017709,0.0179089235816019,0.0201355652779801,0.022333689274767,0.021732702628515,0.0242718573895939,0.0265868992347957,0.0181091160211068,0.0268953827491652,0.0395601014584901,0.0200549156265931,0.016585046591746,0.0273371115788173,0.0252997257839065,0.0375655646720787,0.0220293888228185,0.025847902998191,0.0204814515346187,0.0297202516972788,0.0145173196380778,0.0288738998402849,0.0192623223093901,0.0196396681982066,0.0225268769052105,0.0181751783382374,0.0377542078854784,0.0186086670368612,0.0180791474661962,0.0178975035188459,0.0174476207378665,0.0299142651059812,0.0379694092044195,0.0172800271292134,0.0160262508998413,0.0287770541653977,0.0262097620900281,0.0348088214502563,0.0153689866737295,0.0193184125275476,0.0286095113170505,0.031128080217579,0.0329265651208435,0.0201980182038461,0.019407590950706,0.020668657029368,0.0163520526848071,0.025128916244742,0.0232517309452542,0.0247230560758644,0.0193461765450093,0.0256638968003031,0.0221206035678159,0.018609006256367,0.021283802340166,0.0254153980633496,0.0194979431788449,0.0158460461047281,0.0264922171601824,0.0185132234095066,0.0172943818870111,NA,0.021586371578859,0.0286527389971001,NA,0.0216563867529046,0.0285951380626196,0.0215787101061362,0.0261404285293136,NA,0.0179390673293945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190415,0.0191058657204498,0.0347997533691878,0.0364599672131549,0.0410540485488077,0.0469743766558617,0.0191606604255361,0.0183136936212048,0.0376241057976068,0.0301829515295067,0.0346920191721302,0.0277556184213646,0.026701244969117,0.0204557726028757,0.0248573733616907,0.0228026899267793,0.0220230595822464,0.0262725026974453,0.0410726405015931,0.0188633285940438,0.0221150098263227,0.0339318655871058,0.0197537198916918,0.0281407378056398,0.0185166389306024,0.0248327440480214,0.0242996503063644,0.030409238691972,0.0177684688633049,0.0231556436913106,0.0219356861204331,0.0427518128309323,0.0272042061395465,0.0187644242745573,0.0168684943168599,0.0196243390800543,0.0227112146098445,0.0201049117064851,0.0228244340853336,0.0212809002537532,0.0193230244541238,0.0230880286165452,0.0415578214949099,0.0342525606876604,0.0196748508257259,0.0279687239043196,0.0213018444536624,0.037155567894246,0.0232703537836436,0.0281800319566841,0.019828123229492,0.0243121309474503,0.0196284976194418,0.0364595012978161,0.0213951004917301,0.0250429427196219,0.0208612734745173,0.0190923971099271,0.0333178482901369,0.0186717547710636,0.023715654490162,0.0243238656517755,0.0185745397121907,0.0268075878766018,0.032809259458804,0.0164076863411473,0.0184982804003875,0.0284658524906801,0.0393753603331691,0.0327093625199559,0.0133047579443487,0.0185132508586891,0.0291402015737468,0.0289732172167229,0.0329608999936494,0.0215089611875023,0.0175805838002717,0.0199621076432424,0.016739382005056,0.0249355294221021,0.0349943641279202,0.0203744130782654,0.0162192883419128,0.0253846173897537,0.0245811965529672,0.0232380868248489,0.0283565289279114,0.0279681425644824,0.0208235210121286,0.0181152276260087,0.0274178485458385,0.0210663758464434,0.0180869019455722,NA,0.0227093385904227,0.0293992940782032,NA,0.0169972705203817,0.0310475453444228,0.0198882753436605,0.023408477660474,NA,0.0155241244013697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190416,0.0199039280564554,0.0480352821303306,0.0304890467526195,0.0240368314957841,0.048179879685773,0.0243256734339527,0.0204951448074718,0.0408913211965728,0.0269285920751184,0.032080968054215,0.0260870032814252,0.0254260638165752,0.0202582694922412,0.0241061511214293,0.0194609874932334,0.0202450570040539,0.0248768895884189,0.0417336818659538,0.0181774987444066,0.0175182849995021,0.0267378685954643,0.0262410102464632,0.0248680598136374,0.0228127109642957,0.021617967922461,0.0243707269206957,0.0262567683103919,0.0164466084057974,0.0242913143424766,0.0265342568818643,0.0390509898017536,0.0292397080463304,0.0239650233629656,0.0172896338959153,0.0222761332557019,0.0195080291693258,0.0198609252296041,0.0241963775592074,0.0262347349547718,0.0171913165876533,0.0271714282109137,0.0392798437909728,0.0357026861740275,0.0189287807323617,0.0216312692257365,0.0231167412756226,0.0270734584842605,0.0201472432506021,0.0278590381046065,0.0204934362068122,0.0537623585412102,0.023171179803182,0.0331325827679173,0.0209521481298024,0.0188044988027151,0.0228725729340637,0.0165298594318141,0.0396330612749743,0.0225575875836838,0.0243281751667644,0.0272999884803343,0.0151472717839932,0.0268650966609997,0.0233461902431997,0.0231309711576602,0.015613019362089,0.0333129445662681,0.0387337180015052,0.0346525886922024,0.0222036681358213,0.0169858824250379,0.0316119016781823,0.0313602406499806,0.0352013453341702,0.0265791730824664,0.0162896953348194,0.0175218728663537,0.0207007438474476,0.0254746259669031,0.0257731636708665,0.01991972345051,0.0151774392947324,0.0242297178229849,0.0223336588540138,0.0215449258529235,0.0284025603998833,0.0272117741659149,0.0256414645389256,0.0186728903228737,0.0280443881663336,0.0178988902503065,0.0168121658550838,NA,0.0200594669465977,0.0254396568410893,NA,0.0175949708599421,0.0172355266990396,0.0222763977971864,0.0188372986060839,NA,0.0187053866712367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
